8.09,15.08,0.00,0.00,5.27,0.00,13.48,5.71,0.00,12.46,0.00,0.00,13.82,0.00,11.92,5.27,10.08,16.58,11.53,12.41,0.00,17.36,0.00,0.00,0.00,0.00,19.20,0.00,19.30,0.00,18.52,19.64,0.00,0.00,19.64,19.16,0.00,15.85,0.00,0.00,17.75,0.00,0.00,0.00,0.00,14.79,17.41,13.48,14.25,19.40,0.00,0.00,15.03,0.00,0.00,18.33,0.00,0.00,0.00,12.84,0.00,16.44,0.00,0.00,0.00,17.94,0.00,14.59,18.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.31,12.80,13.57,8.62,11.73,11.73,10.03,16.00,3.77,9.64,14.83,12.75,16.63,8.14,9.20,8.96,16.53,10.71,10.42,12.36,13.43,11.63,6.39,6.63,9.35,9.64,18.57,10.85,16.97,7.50,11.24,15.27,10.32,7.21,18.62,16.15,13.43,11.10,11.83,8.96,11.53,13.33,8.72,5.85,10.42,9.74,13.04,9.59,13.38,17.60,13.04,9.01,8.23,10.51,12.75,11.92,4.11,5.71,11.68,8.62,10.85,10.76,12.46,8.86,13.43,8.57,5.90,10.51,11.15,8.38,8.09,12.12,12.70,11.00,13.04,14.06,6.53,13.04,12.12,14.30,12.46,11.68,8.43,10.37,11.58,10.37,12.89,13.38,17.21,8.48,12.46,12.70,11.29,7.70,14.45,16.44,15.08,13.48,15.51,15.66
0.00,0.00,0.00,0.00,16.87,0.00,16.58,11.53,0.00,18.14,18.04,0.00,14.74,18.04,6.15,6.15,5.66,13.04,16.58,16.58,19.01,0.00,10.13,0.00,14.98,0.00,18.67,18.04,18.52,0.00,18.04,17.84,0.00,0.00,18.67,19.11,0.00,14.98,14.98,0.00,0.00,18.04,16.97,15.85,18.38,18.04,14.30,18.04,19.40,20.17,0.00,0.00,18.82,18.04,0.00,18.04,0.00,0.00,0.00,0.00,18.86,18.77,14.98,11.53,18.23,19.69,0.00,17.12,19.45,0.00,0.00,0.00,0.00,0.00,10.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.22,20.27,20.22,19.30,18.43,11.44,14.50,19.16,16.97,19.98,14.74,16.87,19.69,17.31,12.07,1.87,14.69,3.67,14.88,3.52,19.45,20.17,20.22,20.03,20.27,15.42,19.69,12.75,18.57,3.86,19.93,17.80,11.87,18.23,19.79,19.79,18.43,19.59,19.54,20.17,19.20,19.54,19.20,20.17,20.08,13.86,8.62,18.43,12.17,10.71,16.00,19.35,18.62,19.16,19.06,19.35,20.22,1.73,18.14,20.08,15.08,1.19,3.86,20.32,18.14,18.57,5.22,4.45,3.77,17.36,3.43,19.93,11.15,19.93,4.79,19.35,14.35,19.69,2.55,19.79,19.88,2.31,18.77,10.17,18.62,19.20,16.44,19.93,19.45,13.09,19.11,9.98,16.58,17.84,16.53,5.08,19.20,19.98,2.84,17.50
19.79,5.22,17.02,14.69,18.77,5.17,19.69,19.59,5.08,18.52,6.15,3.72,4.25,9.01,7.21,15.42,15.85,2.17,3.04,11.49,16.05,1.49,10.56,6.68,15.85,7.50,1.78,12.46,15.51,6.05,7.84,15.42,7.21,1.53,1.49,17.55,8.04,2.65,12.70,15.03,16.10,6.63,19.30,6.19,3.09,7.99,5.95,19.88,16.24,2.99,18.91,1.49,1.53,9.40,7.31,6.15,2.02,3.96,5.27,19.69,3.33,3.38,19.64,10.47,14.79,13.57,19.54,10.42,7.26,2.46,14.54,11.49,14.35,14.59,14.54,16.63,10.17,6.39,8.43,3.96,17.07,14.16,16.87,15.03,10.32,12.17,14.20,10.66,19.69,12.12,13.72,5.51,2.41,19.69,2.26,7.99,19.30,6.19,8.62,5.03
7.50,12.55,13.33,6.87,15.22,8.72,8.04,10.51,13.91,12.99,9.01,16.53,6.34,15.90,13.52,10.32,11.00,8.77,4.40,10.71,16.73,9.35,7.17,6.87,7.12,8.57,16.73,10.32,16.97,7.55,11.63,11.19,14.06,18.04,16.39,16.78,3.04,10.81,12.65,9.88,12.02,5.95,4.83,6.63,7.21,14.40,11.97,7.46,15.22,16.24,14.93,15.22,3.82,12.80,9.83,15.17,5.76,4.20,14.93,7.07,10.32,11.53,6.49,8.04,17.02,14.20,7.31,17.41,14.93,7.70,15.22,7.60,7.80,6.63,8.62,7.36,10.61,13.04,5.32,6.78,4.40,6.53,17.21,8.72,9.06,4.74,11.49,10.13,15.47,8.23,14.11,12.70,11.24,5.08,18.28,9.64,14.74,13.82,8.14,14.45
0.00,1.73,0.00,0.00,3.62,0.00,19.74,4.69,0.00,13.33,0.00,12.75,11.63,13.62,18.72,7.50,9.74,15.81,18.91,17.21,6.78,7.60,13.09,0.00,11.44,11.53,3.43,6.87,16.78,8.43,17.36,12.94,0.00,14.59,16.53,9.11,0.00,6.78,14.35,9.83,0.00,20.03,0.00,0.00,0.00,9.98,19.40,9.79,19.30,17.26,0.00,0.00,12.26,8.23,0.00,16.24,0.00,0.00,13.23,0.00,16.97,15.47,13.33,0.00,15.51,15.03,0.00,4.88,17.65,9.98,0.00,14.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14.16,18.62,14.79,19.25,15.22,18.62,13.43,11.97,11.53,11.83,14.50,14.30,16.05,15.71,13.57,10.27,12.02,9.79,13.23,11.97,11.97,10.85,16.63,11.19,13.52,15.66,17.50,12.21,17.46,16.58,11.83,14.69,14.64,13.52,16.83,14.06,18.18,12.75,8.82,11.24,13.82,11.97,14.93,18.67,13.86,14.69,16.53,13.14,13.43,15.66,12.07,16.68,15.08,16.10,12.07,18.18,12.17,14.74,16.39,14.06,14.93,14.79,16.49,14.16,14.11,13.48,17.75,15.13,16.63,16.73,11.58,16.92,14.88,11.78,13.62,18.48,18.38,18.33,18.86,17.65,18.33,13.62,18.86,18.48,16.78,11.10,18.96,10.95,18.72,16.10,11.83,16.68,14.69,11.19,11.29,14.59,11.49,19.06,11.49,18.62
15.22,14.64,0.00,0.00,13.52,0.00,15.13,5.81,0.00,18.91,0.00,13.09,11.78,13.04,12.65,7.36,11.97,13.52,10.51,11.68,12.65,14.20,0.00,0.00,0.00,12.02,17.17,12.94,12.80,0.00,14.20,17.50,0.00,0.00,16.78,11.49,0.00,13.23,11.78,13.57,13.77,0.00,0.00,0.00,0.00,13.04,14.64,14.20,11.19,11.24,0.00,0.00,3.18,11.39,0.00,10.27,0.00,0.00,12.84,13.04,14.25,14.50,0.00,0.00,7.94,12.75,0.00,8.96,13.38,0.00,0.00,0.00,13.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,0.00,0.00,0.00,0.00,12.65,0.00,0.00,0.00
0.00,18.62,0.00,0.00,2.36,13.43,19.93,4.40,0.00,1.53,8.23,10.27,1.73,0.00,9.98,7.84,14.69,6.19,19.79,3.82,18.62,0.00,13.77,0.00,14.25,12.80,16.44,1.05,18.38,0.00,13.67,2.31,0.00,10.42,16.00,20.22,0.00,1.73,3.38,0.00,0.00,2.17,1.58,0.00,4.45,6.92,13.86,17.41,13.09,20.37,0.00,12.46,17.12,9.06,11.29,13.28,0.00,0.00,4.50,9.88,15.81,14.98,8.52,0.00,12.94,11.63,0.00,12.31,12.80,11.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13.57,10.27,0.00,0.00,13.57,0.00,6.78,13.67,0.00,9.69,11.73,0.00,7.55,10.47,5.90,10.56,8.72,13.57,5.61,10.56,9.54,2.12,11.73,0.00,11.97,0.00,10.47,8.04,14.64,0.00,11.87,14.35,0.00,0.00,12.50,14.54,10.37,10.22,10.56,10.37,0.00,9.59,6.19,0.00,11.73,10.61,11.73,10.81,10.03,14.64,7.65,0.00,11.39,9.06,9.69,12.07,0.00,4.74,10.47,0.00,10.85,12.41,11.05,0.00,11.83,10.17,0.00,11.10,12.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.83,0.00,0.00,0.00,0.00,0.00,0.00,12.31,0.00,0.00,0.00,0.00,12.02,0.00,0.00,0.00
18.28,16.39,0.00,0.00,6.78,0.00,19.93,14.50,0.00,17.12,11.87,0.00,7.55,0.00,10.32,2.41,9.40,14.01,9.50,10.71,14.64,16.10,6.63,0.00,12.36,11.87,15.13,14.98,19.83,0.00,17.17,8.33,0.00,8.67,16.78,14.50,0.00,14.30,0.00,17.17,0.00,5.66,0.00,0.00,7.65,15.76,0.00,9.88,10.56,15.42,0.00,0.00,6.29,3.82,12.75,12.17,0.00,0.00,0.00,15.81,7.50,12.55,0.00,0.00,13.86,12.89,0.00,14.11,10.95,0.00,9.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.45,0.00,0.00,0.00,0.00,11.29,6.39,0.00,0.00
13.72,15.17,17.50,7.46,7.70,13.86,18.04,15.95,17.17,19.93,19.88,18.09,13.86,13.04,4.35,10.37,8.09,13.62,17.60,9.16,12.99,15.32,19.30,2.60,15.51,16.68,17.36,14.83,19.06,11.92,16.68,18.77,20.17,13.52,17.89,18.43,8.14,19.74,12.94,17.99,8.09,15.51,3.09,13.62,13.33,15.90,13.57,10.56,15.61,13.96,8.09,13.82,18.62,16.73,2.80,13.82,4.01,2.55,19.50,15.47,17.89,13.96,19.88,14.93,14.59,11.63,5.71,17.50,9.01,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.65,0.00,0.00,0.00,13.67,0.00,0.00,0.00,0.00
13.09,3.43,15.17,2.60,4.69,16.34,5.81,5.95,2.80,13.28,12.17,16.73,4.74,10.37,3.86,5.42,12.50,9.79,9.83,10.66,16.78,7.50,11.10,6.68,10.76,16.92,16.97,10.32,10.08,12.21,10.95,13.04,2.46,10.42,11.10,5.17,2.31,10.17,13.86,3.62,12.60,11.10,9.64,7.02,12.55,10.22,11.39,14.11,10.51,13.72,2.89,11.39,16.29,14.98,7.70,11.19,3.14,1.97,11.92,6.58,14.54,10.90,10.90,6.92,18.28,16.78,5.71,14.45,17.80,6.58,17.65,18.28,11.34,14.30,10.08,18.43,13.77,17.21,17.46,16.53,18.43,16.87,15.90,17.21,14.59,15.76,18.52,19.25,19.50,13.67,14.06,19.25,19.50,1.49,19.45,19.16,18.82,19.50,19.35,2.65
7.07,9.83,13.28,10.56,8.72,13.38,7.07,15.51,10.66,18.77,8.52,11.24,11.87,10.47,10.32,12.75,10.76,14.54,13.33,14.30,9.64,18.62,10.32,14.83,13.57,10.42,17.89,16.83,16.73,6.53,10.03,14.93,11.05,11.34,19.11,19.20,6.49,12.55,7.70,8.43,1.58,17.26,8.52,12.70,4.54,17.50,17.60,16.87,6.24,16.68,5.47,10.85,17.46,13.48,12.75,14.83,11.39,13.77,10.42,10.71,13.28,19.54,5.95,14.98,19.45,13.43,10.85,14.83,16.58,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,4.93,12.26,11.10
0.00,16.49,14.45,0.00,11.15,15.76,11.10,15.13,19.01,15.76,18.33,19.06,12.60,18.91,18.28,11.05,14.40,7.65,10.85,16.92,19.25,11.34,16.73,12.31,17.84,13.91,18.91,17.75,16.49,17.99,12.02,6.63,17.36,15.51,17.41,16.29,10.22,17.70,18.57,17.46,11.97,18.91,14.16,0.00,18.96,18.96,16.15,17.36,17.55,15.51,12.84,16.83,17.50,12.26,18.52,18.28,9.54,0.00,14.16,9.40,14.20,18.57,14.93,12.75,13.62,17.80,11.83,18.23,12.65,14.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,16.83,0.00,0.00,16.34,0.00,6.53,13.18,7.02,7.75,7.60,14.45,15.17,5.95,8.04,10.81,9.83,9.06,6.44,15.51,8.82,9.59,14.69,0.00,15.47,5.56,7.02,14.16,16.78,0.00,15.95,9.20,14.25,7.55,15.13,18.52,0.00,15.76,15.61,14.74,15.95,15.17,7.02,5.95,15.71,16.34,15.71,17.26,10.08,16.34,3.52,0.00,14.16,15.61,8.09,7.99,0.00,0.00,6.15,0.00,17.17,14.16,15.08,16.87,15.56,15.71,0.00,16.44,16.19,7.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.49,11.15,11.15,1.44,1.24,1.39,11.29,12.65,6.39,6.29,5.22,11.73,14.11,11.78,1.10,19.06,10.17,11.53,16.00,1.39,9.11,9.74,9.74,1.83,9.16,8.72,1.10,1.83,9.40,1.34,1.15,13.86,9.01,12.02,9.64,13.14,6.34,10.76,5.22,11.15,8.82,9.25,6.44,11.05,6.44,18.57,9.88,9.25,9.30,11.34,1.78,1.15,11.53,7.41,2.26,9.16,9.01,1.58,1.49,11.10,13.96,16.39,9.40,11.19,11.53,10.27,1.44,7.17,14.74,10.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.03,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,9.30,0.00,19.83,9.11,0.00,0.00,5.61,15.76,12.21,12.36,17.89,14.88,4.74,12.65,14.88,14.79,2.75,15.61,0.00,0.00,10.32,11.05,17.89,18.77,15.32,14.11,20.03,15.13,20.22,13.04,19.59,20.27,10.47,19.88,12.80,12.80,2.21,19.98,0.00,0.00,13.57,20.13,13.43,12.17,9.40,14.16,12.99,1.15,14.35,12.75,0.00,9.74,0.00,0.00,3.96,0.00,10.56,14.45,13.96,0.00,15.22,14.64,0.00,20.08,20.17,0.00,0.00,0.00,0.00,0.00,9.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.08,0.00,0.00,16.87,0.00,11.44,13.28,0.00,0.00,0.00,0.00,17.26,0.00,14.16,2.60,4.45,12.89,11.19,11.87,15.08,15.85,0.00,12.89,15.56,17.31,14.64,12.26,17.12,10.76,14.01,16.24,0.00,11.39,9.30,14.93,0.00,11.73,15.37,16.05,16.19,15.47,0.00,0.00,15.76,0.00,0.00,15.03,17.26,19.06,15.13,15.37,15.08,14.88,0.00,15.08,0.00,0.00,13.96,0.00,0.00,13.82,0.00,0.00,13.18,13.77,0.00,12.26,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.94,11.87,12.41,13.96,15.85,14.01,14.83,6.73,10.81,13.52,7.60,10.51,15.22,19.50,15.56,4.50,14.16,14.16,16.19,12.94,10.71,17.50,14.54,14.98,13.57,15.37,19.40,4.54,19.69,12.46,16.63,14.74,12.50,15.17,20.13,19.40,11.68,14.93,15.47,12.89,12.12,14.16,11.68,13.72,3.62,9.69,13.77,10.66,10.08,19.79,17.46,10.37,14.54,19.79,14.64,10.56,13.18,14.11,12.50,17.75,20.08,11.34,9.01,12.50,18.33,13.82,15.08,15.03,11.73,12.65,10.66,13.91,4.93,4.93,5.03,18.28,3.91,15.85,3.82,3.52,13.14,12.07,19.98,5.03,4.83,6.49,7.12,11.34,20.17,11.73,10.17,10.22,16.68,9.30,9.30,9.30,5.90,5.95,12.65,5.95
0.00,16.68,16.68,0.00,14.45,0.00,15.81,6.73,0.00,0.00,0.00,10.71,11.73,16.19,5.42,9.69,8.28,13.91,13.86,9.93,10.61,12.55,13.72,0.00,6.87,8.43,16.44,11.78,15.42,0.00,15.42,10.32,0.00,16.00,15.76,16.49,0.00,10.81,13.23,16.68,18.28,13.23,0.00,0.00,8.96,0.00,13.82,10.61,7.80,17.21,0.00,13.28,14.35,11.78,10.81,14.83,6.15,12.75,0.00,14.01,6.78,9.45,0.00,12.75,14.54,15.32,0.00,11.58,12.36,0.00,0.00,15.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.02,14.20,14.20,13.86,13.38,12.21,11.97,14.20,9.59,12.21,14.20,12.12,11.58,16.44,11.53,15.22,8.43,14.64,15.08,12.21,11.83,11.53,16.15,16.15,14.16,6.63,16.73,4.54,17.70,11.68,13.62,14.40,11.83,12.17,14.01,13.62,11.83,11.92,4.20,11.53,14.54,12.12,13.96,8.86,13.77,16.39,14.20,14.64,13.82,16.73,14.06,11.68,16.34,13.77,11.53,14.11,15.03,2.17,7.07,9.64,14.40,16.97,7.36,12.21,11.49,14.54,9.11,11.92,12.31,13.96,13.77,13.77,13.82,13.52,13.52,17.50,13.52,13.52,13.52,13.52,12.02,10.71,13.18,13.14,13.14,10.47,13.72,13.23,13.14,12.07,12.07,6.78,14.11,11.78,1.53,4.40,11.73,6.49,6.87,14.06
0.00,0.00,0.00,0.00,9.01,0.00,10.81,6.83,0.00,0.00,0.00,0.00,13.43,0.00,15.76,5.95,11.53,9.50,13.57,4.06,12.12,6.24,7.55,0.00,0.00,0.00,15.27,5.27,15.47,0.00,13.52,11.68,0.00,0.00,15.47,15.71,0.00,0.00,0.00,0.00,0.00,11.73,0.00,0.00,11.39,6.87,0.00,14.25,13.57,12.55,0.00,0.00,14.93,7.80,0.00,4.93,0.00,0.00,0.00,0.00,11.00,13.18,0.00,0.00,15.32,9.11,0.00,9.20,6.24,0.00,0.00,15.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,0.00,0.00,10.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16.92,9.35,16.92,16.87,14.06,14.35,13.72,11.10,16.92,13.96,17.31,17.99,11.44,17.12,11.49,8.91,11.97,14.30,13.52,13.77,14.54,14.93,13.82,16.87,16.92,17.55,16.63,17.89,16.68,14.30,18.38,16.44,16.87,13.48,16.39,16.68,14.30,12.12,11.44,14.74,12.21,14.50,16.87,16.87,18.62,18.82,14.88,18.62,14.16,17.99,18.57,17.21,14.40,18.43,14.30,17.50,11.58,10.13,12.07,11.00,14.88,16.58,12.12,11.49,18.91,14.40,16.87,18.09,16.49,14.35,11.39,17.12,11.39,11.00,10.71,9.98,10.71,19.45,19.01,14.30,18.72,16.63,16.68,12.41,12.36,12.55,16.24,12.55,10.61,10.61,10.47,11.10,11.10,11.39,11.39,11.39,10.85,11.15,11.34,10.85
